id,earnings,occ,ability,age,region,female,education,exp,year
5557,4141.5,35,41,40,4,0,4,33,2002
5558,3706,24,50,47,4,0,7,34,2002
5559,2653.25,2,69,37,1,0,9,27,2002
5560,3857.45,25,44,39,3,1,5,33,2002
5561,5170.9502,50,42,31,3,1,6,21,2002
5562,2727.95,14,41,48,1,1,6,40,2002
5563,4100,50,26,40,2,0,3,30,2002
5564,3964.5,15,98,39,2,0,13,21,2002
5565,,13,23,33,2,1,3,24,2002
5566,3324.95,27,39,47,1,1,5,40,2002
5567,3469.45,21,69,43,3,1,11,29,2002
5568,2687.7,16,37,39,4,1,6,32,2002
5569,4854.4502,34,80,45,3,1,10,31,2002
5570,2808.2,18,21,31,4,1,3,22,2002
5571,3606,27,67,31,4,0,9,1,2002
5572,4004.5,29,41,41,2,0,6,29,2002
5573,4135.9502,13,88,48,1,1,15,32,2002
5574,,22,74,45,1,0,8,31,2002
5575,3778.45,21,75,41,3,1,10,25,2002
5576,2356.75,10,26,43,3,0,3,34,2002
5577,,13,75,45,3,1,9,34,2002
5578,4419.2002,32,55,44,4,1,5,36,2002
5579,2718.95,8,76,31,1,1,7,20,2002
5580,3663.25,38,28,47,3,0,5,41,2002
5581,3162.45,20,42,42,3,1,4,35,2002
5582,3513.45,6,83,37,1,1,10,25,2002
5583,,5,24,47,4,1,2,44,2002
5584,3725.95,33,46,38,1,1,7,24,2002
5585,3674.2,16,86,34,4,1,12,20,2002
5586,4047.5,33,97,30,2,0,10,13,2002
5587,3882,19,68,42,4,0,8,28,2002
5588,4079.7,21,96,45,4,1,15,23,2002
5589,5154.4502,45,50,46,3,1,8,37,2002
5590,3356.2,22,69,42,2,1,7,28,2002
5591,3670.45,28,27,36,3,1,3,27,2002
5592,2846.7,5,77,47,2,1,12,33,2002
5593,,4,24,30,2,0,2,27,2002
5594,3291.95,20,47,37,3,1,7,26,2002
5595,3122.2,15,20,42,4,1,3,36,2002
5596,2548.5,9,26,32,2,0,2,29,2002
5597,3565.95,3,85,44,3,1,9,32,2002
5598,4087.45,36,49,35,1,1,8,25,2002
5599,4220.75,39,45,35,1,0,5,26,2002
5600,3170.45,13,86,30,3,1,10,17,2002
5601,3315.5,8,89,43,4,0,15,25,2002
5602,4012,20,65,37,2,0,9,24,2002
5603,3795.75,27,26,35,3,0,4,26,2002
5604,2839,18,26,37,2,0,3,30,2002
5605,3194.25,24,21,44,1,0,3,35,2002
5606,3375,22,74,34,2,0,11,1,2002
5607,3684.2,25,85,38,4,1,8,26,2002
5608,4394.75,29,89,48,1,0,9,1,2002
5609,3430.45,15,59,48,3,1,10,37,2002
5610,3381,13,62,43,4,0,9,30,2002
5611,5293,47,92,49,2,0,14,31,2002
5612,3502.7,37,36,48,2,1,5,42,2002
5613,4708.75,50,61,49,1,0,10,38,2002
5614,4399,36,40,40,4,0,6,30,2002
5615,2906.5,16,20,45,4,0,3,35,2002
5616,4199.5,39,52,40,4,0,6,1,2002
5617,3385.5,22,88,32,2,0,11,17,2002
5618,4177.25,31,78,35,3,0,8,25,2002
5619,4204.75,37,27,33,1,0,2,1,2002
5620,3725.7,26,46,45,4,1,5,35,2002
5621,3022.95,10,93,30,3,1,14,14,2002
5622,4216.25,17,93,35,3,0,16,1,2002
5623,2499.5,6,37,33,2,0,5,21,2002
5624,5333.75,36,93,35,1,0,16,12,2002
5625,4329.75,30,94,34,1,0,13,20,2002
5626,4314.2002,30,77,41,2,1,13,24,2002
5627,3792.2,16,96,41,2,1,16,18,2002
5628,2234.95,2,67,47,1,1,8,32,2002
5629,5035.7002,46,98,35,2,1,14,18,2002
5630,5444,51,68,47,4,0,11,34,2002
5631,3069.45,2,65,32,3,1,9,1,2002
5632,4210.4502,32,27,49,3,1,4,41,2002
5633,4681.9502,27,90,40,3,1,9,24,2002
5634,3157.25,18,63,30,1,0,8,21,2002
5635,2841.5,26,25,49,4,0,3,43,2002
5636,3725.7,23,75,40,4,1,10,29,2002
5637,4258.7002,28,57,40,4,1,7,27,2002
5638,4378.9502,41,66,38,3,1,11,20,2002
5639,4197.75,41,22,39,3,0,3,34,2002
5640,3365.2,21,70,43,2,1,7,30,2002
5641,3235.5,3,98,40,2,0,15,21,2002
5642,4165.25,43,45,36,1,0,6,29,2002
5643,4224.5,39,35,45,4,0,5,39,2002
5644,4042.7,41,45,37,4,1,5,27,2002
5645,3648,20,73,38,2,0,9,28,2002
5646,4257.2002,24,63,46,2,1,10,1,2002
5647,4226.2002,14,92,46,4,1,11,28,2002
5648,,15,57,30,3,0,8,16,2002
5649,4865.4502,33,96,40,3,1,13,21,2002
5650,3062.95,9,81,35,3,1,14,18,2002
5651,4823.4502,41,91,37,3,1,9,21,2002
5652,2671,5,37,45,4,0,4,38,2002
5653,4872.75,46,97,34,1,0,14,14,2002
5654,,23,31,42,2,0,4,31,2002
5655,3441.45,29,53,33,3,1,6,21,2002
5656,4245.25,25,76,44,1,0,10,29,2002
5657,5260.25,47,95,44,1,0,10,29,2002
5658,4199.5,37,28,48,4,0,2,43,2002
5659,5282.25,44,80,46,1,0,8,35,2002
5660,4166.75,32,56,45,3,0,5,38,2002
5661,5130.5,49,65,49,4,0,10,37,2002
5662,,7,29,43,3,0,3,35,2002
5663,3628.2,24,59,41,4,1,10,1,2002
5664,3682.7,19,55,49,2,1,7,39,2002
5665,4848.9502,50,48,42,3,1,7,33,2002
5666,4073.45,17,92,35,1,1,10,1,2002
5667,5034.4502,48,77,30,1,1,8,15,2002
5668,4131.9502,40,66,32,3,1,11,18,2002
5669,,10,85,41,2,1,9,28,2002
5670,3306.2,13,74,45,2,1,12,26,2002
5671,4249.2002,33,66,30,2,1,9,20,2002
5672,4795.9502,44,77,44,3,1,11,28,2002
5673,5175.9502,42,92,39,1,1,10,1,2002
5674,4190.9502,19,62,45,3,1,10,28,2002
5675,3107.25,12,40,37,1,0,6,27,2002
5676,4960.2002,41,56,47,4,1,7,34,2002
5677,3999.95,47,34,42,3,1,5,34,2002
5678,4627.75,36,65,37,3,0,7,28,2002
5679,3760.45,16,90,38,3,1,12,25,2002
5680,4426.2002,41,32,49,4,1,5,42,2002
5681,4389,36,41,47,4,0,6,39,2002
5682,3557.7,6,93,44,4,1,14,29,2002
5683,3258.95,13,90,39,3,1,12,22,2002
5684,4013.7,37,31,45,4,1,4,37,2002
5685,2956.2,16,72,32,4,1,11,18,2002
5686,4447.2002,32,45,49,4,1,8,36,2002
5687,4829,48,46,42,4,0,7,30,2002
5688,,47,58,45,4,0,9,1,2002
5689,3106.75,36,27,31,3,0,3,22,2002
5690,3688.45,41,20,39,3,1,2,36,2002
5691,5175.7002,44,85,31,4,1,13,13,2002
5692,4987,40,62,35,2,0,10,20,2002
5693,3266.5,15,30,43,4,0,4,33,2002
5694,3250.75,26,32,41,1,0,3,34,2002
5695,3497.95,29,35,48,1,1,4,42,2002
5696,5598.2002,50,83,42,2,1,10,28,2002
5697,2698.95,6,52,40,1,1,6,30,2002
5698,2785.45,2,54,33,1,1,9,21,2002
5699,3561.25,24,37,31,1,0,4,25,2002
5700,3765.2,16,64,37,4,1,8,22,2002
5701,4485.25,33,79,31,1,0,8,19,2002
5702,3706.25,33,35,46,3,0,6,39,2002
5703,4632.9502,42,81,32,3,1,10,20,2002
5704,2982.45,8,58,43,1,1,9,33,2002
5705,4414.2002,35,59,33,2,1,6,1,2002
5706,4032.75,16,91,43,1,0,14,24,2002
5707,3129.5,17,38,49,4,0,5,43,2002
5708,4743.9502,26,78,48,3,1,11,30,2002
5709,4711.5,38,86,44,4,0,14,30,2002
5710,2424.2,6,34,38,4,1,3,28,2002
5711,3315.95,28,21,43,1,1,2,38,2002
5712,3983.45,8,92,44,1,1,16,1,2002
5713,2895.2,5,48,42,4,1,5,34,2002
5714,4009.25,28,71,45,3,0,7,37,2002
5715,1657.7,1,39,40,2,1,4,35,2002
5716,4155.5,29,89,40,4,0,10,1,2002
5717,4156.7002,43,37,33,2,1,5,27,2002
5718,,42,65,39,1,1,8,30,2002
5719,4837.7002,50,28,30,4,1,3,25,2002
5720,3626.95,22,42,39,3,1,5,28,2002
5721,4823,45,78,39,2,0,8,24,2002
5722,3158,13,51,43,2,0,8,28,2002
5723,2971.5,6,55,49,4,0,8,1,2002
5724,3499.25,12,79,33,1,0,13,19,2002
5725,4315.75,28,62,39,1,0,9,26,2002
5726,4017.25,23,59,35,3,0,8,21,2002
5727,4093.75,24,95,42,3,0,11,30,2002
5728,5807.75,52,93,44,1,0,10,30,2002
5729,4998.9502,42,52,46,1,1,5,39,2002
5730,4737.2002,39,59,47,4,1,9,36,2002
5731,2218,2,52,31,2,0,5,1,2002
5732,5097.9502,47,50,33,1,1,6,22,2002
5733,3127.25,27,28,38,1,0,3,29,2002
5734,3574.45,27,66,36,1,1,7,23,2002
5735,3394.95,33,43,33,1,1,6,22,2002
5736,3918.5,38,45,33,4,0,7,20,2002
5737,4602.4502,29,82,37,3,1,11,25,2002
5738,2231.45,5,39,46,3,1,4,41,2002
5739,2184.25,8,27,36,1,0,4,25,2002
5740,4546.5,36,98,32,2,0,10,1,2002
5741,5313.2002,46,81,36,4,1,13,16,2002
5742,4763,47,57,46,2,0,9,32,2002
5743,3525.25,26,59,44,3,0,10,27,2002
5744,4304.2002,34,74,41,2,1,8,32,2002
5745,2170.25,4,49,35,3,0,7,27,2002
5746,3314.45,12,71,44,3,1,10,33,2002
5747,4566.5,29,66,39,4,0,8,25,2002
5748,3011.2,5,92,43,4,1,10,32,2002
5749,4587.2002,38,57,49,2,1,8,38,2002
5750,5342.4502,43,91,30,1,1,12,17,2002
5751,2812.7,20,28,45,4,1,3,1,2002
5752,3015.75,24,35,34,3,0,5,26,2002
5753,4160.4502,33,48,47,1,1,5,35,2002
5754,5503.4502,40,99,32,1,1,10,19,2002
5755,2327.2,11,27,33,4,1,3,24,2002
5756,3293.95,11,54,31,3,1,6,18,2002
5757,3984.5,30,39,48,2,0,3,39,2002
5758,3375,26,45,36,2,0,5,26,2002
5759,3308.25,21,46,34,1,0,7,1,2002
5760,2969.2,4,85,35,4,1,10,1,2002
5761,4975.2002,32,90,39,4,1,14,20,2002
5762,3104.5,22,44,40,4,0,5,31,2002
5763,4829.9502,32,69,42,3,1,11,26,2002
5764,2387.7,9,64,38,2,1,7,27,2002
5765,3935.25,27,63,45,3,0,6,33,2002
5766,2812.25,5,64,30,3,0,7,19,2002
5767,4877.75,33,78,41,3,0,11,28,2002
5768,4613.7002,38,59,47,2,1,8,37,2002
5769,4229.4502,18,95,42,3,1,13,27,2002
5770,4684.9502,37,46,45,3,1,7,34,2002
5771,3454.75,13,92,46,1,0,15,1,2002
5772,3010,2,86,44,2,0,10,30,2002
5773,3272.5,13,58,34,2,0,6,21,2002
5774,4363.75,38,55,43,1,0,6,30,2002
5775,4930.4502,44,75,37,3,1,8,25,2002
5776,3061.2,20,22,32,2,1,3,26,2002
5777,3118.95,21,20,33,1,1,2,24,2002
5778,2595,2,73,42,2,0,11,26,2002
5779,4879.9502,38,95,42,1,1,13,22,2002
5780,4334.5,17,95,44,4,0,10,33,2002
5781,2993.7,3,97,37,4,1,16,15,2002
5782,2997.5,20,39,44,2,0,5,37,2002
5783,5984.75,49,92,36,1,0,13,16,2002
5784,3132.2,24,41,48,4,1,6,40,2002
5785,4339.75,19,90,47,3,0,12,1,2002
5786,4639.25,50,38,38,3,0,4,29,2002
5787,3227.45,16,36,36,1,1,4,27,2002
5788,4323.75,43,59,40,1,0,7,30,2002
5789,4423.9502,44,27,36,3,1,3,29,2002
5790,3973.5,18,92,36,4,0,15,15,2002
5791,2000.7,3,21,38,2,1,2,31,2002
5792,4506.7002,31,81,43,4,1,11,27,2002
5793,3823.95,20,97,34,1,1,15,14,2002
5794,3043,7,57,37,4,0,8,26,2002
5795,4664.7002,47,35,37,2,1,6,29,2002
5796,4656.25,47,27,39,1,0,4,31,2002
5797,,38,87,39,3,0,13,22,2002
5798,4508.9502,33,65,38,1,1,11,1,2002
5799,3942.45,14,93,32,3,1,10,17,2002
5800,4066.75,41,29,48,3,0,3,44,2002
5801,2915.45,15,60,30,3,1,6,21,2002
5802,2857,6,62,31,2,0,6,18,2002
5803,5358,47,80,37,2,0,14,20,2002
5804,3603,21,86,40,2,0,11,1,2002
5805,,36,53,41,3,0,8,1,2002
5806,3420.25,20,28,40,1,0,4,29,2002
5807,,39,34,43,4,1,5,38,2002
5808,2896.95,8,52,40,1,1,8,30,2002
5809,2254.5,6,24,49,4,0,3,45,2002
5810,3969.45,27,41,46,1,1,4,37,2002
5811,4534.7002,26,82,30,2,1,12,11,2002
5812,3382.25,26,23,41,1,0,3,37,2002
5813,3957.7,29,65,37,2,1,9,21,2002
5814,5292.2002,50,51,30,2,1,7,20,2002
5815,4742,44,31,45,4,0,3,1,2002
5816,4334.7002,42,61,39,2,1,7,31,2002
5817,4681.2002,38,52,45,4,1,6,38,2002
5818,3096.95,24,28,46,1,1,3,38,2002
5819,3975.7,22,82,43,4,1,13,29,2002
5820,5486.9502,48,94,39,3,1,15,1,2002
5821,4196.75,19,85,42,1,0,12,24,2002
5822,3296.75,8,76,49,1,0,11,34,2002
5823,4773.5,45,29,41,4,0,3,32,2002
5824,3175.45,21,38,36,1,1,6,29,2002
5825,2116.2,9,24,32,4,1,4,26,2002
5826,3991.95,22,53,45,3,1,6,34,2002
5827,4979.25,40,72,34,1,0,8,25,2002
5828,4856,39,93,30,4,0,15,10,2002
5829,1893.5,9,24,46,4,0,2,37,2002
5830,3251.5,14,48,40,2,0,6,1,2002
5831,5036.7002,49,37,45,2,1,5,33,2002
5832,6151.2002,50,96,37,4,1,15,1,2002
5833,2882.7,17,34,48,4,1,3,39,2002
5834,3547.7,25,39,40,4,1,4,35,2002
5835,5025,37,76,32,2,0,9,16,2002
5836,1946.5,3,41,31,4,0,5,1,2002
5837,3856.5,12,95,34,4,0,16,17,2002
5838,4913.25,47,91,42,3,0,9,29,2002
5839,3749,30,62,47,2,0,8,32,2002
5840,,20,38,40,2,0,4,31,2002
5841,3278,9,62,44,2,0,10,29,2002
5842,,30,49,48,1,0,8,35,2002
5843,3470.25,24,20,37,1,0,2,31,2002
5844,5192.75,43,69,48,1,0,11,34,2002
5845,4793.9502,44,52,44,1,1,9,28,2002
5846,2935.45,12,28,36,1,1,2,1,2002
5847,3114.5,12,42,47,2,0,6,39,2002
5848,4113.5,29,69,39,4,0,10,25,2002
5849,,39,61,37,4,1,7,28,2002
5850,4421.2002,43,62,38,2,1,6,28,2002
5851,4656.25,37,54,42,3,0,9,1,2002
5852,2672.95,18,24,31,3,1,2,22,2002
5853,4778.5,43,54,37,2,0,7,1,2002
5854,3717,10,95,45,2,0,10,1,2002
5855,3418,37,22,38,4,0,2,31,2002
5856,5484.75,48,65,36,1,0,11,18,2002
5857,4383.25,24,78,38,3,0,7,25,2002
5858,2945.5,14,48,43,4,0,7,33,2002
5859,3962.5,33,22,40,4,0,2,33,2002
5860,3421.75,9,93,40,3,0,16,22,2002
5861,4318.75,33,87,36,3,0,12,20,2002
5862,2805.25,26,23,34,1,0,4,29,2002
5863,4099.7002,28,62,40,2,1,7,1,2002
5864,4479.4502,45,47,42,3,1,6,33,2002
5865,3503.7,13,84,30,2,1,12,17,2002
5866,3048.25,13,58,40,3,0,7,31,2002
5867,4082.25,39,29,34,3,0,4,29,2002
5868,3988.5,36,57,47,2,0,6,39,2002
5869,5421.75,50,37,46,3,0,6,36,2002
5870,5273.5,44,92,45,4,0,15,27,2002
5871,5507.2002,49,67,42,4,1,8,30,2002
5872,4399.25,39,43,31,1,0,4,1,2002
5873,2993.75,2,57,41,3,0,8,28,2002
5874,4252.25,42,50,32,1,0,6,25,2002
5875,5034,39,70,48,2,0,12,33,2002
5876,4086.4502,50,29,36,3,1,3,27,2002
5877,4477.5,44,77,40,2,0,10,1,2002
5878,2695.45,6,81,44,1,1,8,1,2002
5879,4716.5,35,95,42,4,0,12,29,2002
5880,2801.95,14,43,39,3,1,6,30,2002
5881,3874.2,38,49,36,4,1,7,1,2002
5882,4214.75,25,94,47,1,0,11,32,2002
5883,4002.4502,46,36,39,1,1,3,1,2002
5884,4266.4502,17,92,30,3,1,14,11,2002
5885,2606.5,10,63,41,2,0,10,27,2002
5886,3092.45,6,51,33,3,1,7,21,2002
5887,3464,15,88,39,2,0,14,18,2002
5888,2421.75,19,23,40,1,0,2,32,2002
5889,3796.5,32,79,39,2,0,9,29,2002
5890,3653.75,27,44,42,1,0,6,30,2002
5891,4858.75,43,65,38,3,0,10,24,2002
5892,3379.7,20,82,32,4,1,8,17,2002
5893,4030,17,95,46,4,0,9,32,2002
5894,2751.5,11,63,39,2,0,7,29,2002
5895,4529.25,35,60,44,1,0,10,29,2002
5896,3712.25,16,91,45,3,0,10,29,2002
5897,4208.2002,25,88,32,2,1,13,12,2002
5898,2827.5,28,27,49,2,0,4,43,2002
5899,2981,8,79,32,2,0,9,20,2002
5900,3815.25,21,90,46,1,0,15,29,2002
5901,2688.2,5,25,49,2,1,4,44,2002
5902,4683.9502,50,59,39,1,1,6,30,2002
5903,3358.2,31,21,46,4,1,2,38,2002
5904,1947.75,2,49,47,1,0,8,38,2002
5905,4325.5,32,44,41,4,0,7,28,2002
5906,4985.5,44,88,48,4,0,15,31,2002
5907,,35,61,36,2,0,7,23,2002
5908,5270,48,88,38,4,0,15,20,2002
5909,4150.2002,31,45,37,4,1,6,27,2002
5910,4796.9502,43,49,40,3,1,6,30,2002
5911,3422.25,23,80,32,1,0,14,1,2002
5912,3823,17,66,32,4,0,9,1,2002
5913,,49,74,30,2,0,10,13,2002
5914,3628.5,20,71,40,4,0,11,23,2002
5915,3162.45,8,50,31,1,1,7,17,2002
5916,4746,37,57,49,4,0,8,36,2002
5917,4151.4502,17,98,41,1,1,15,25,2002
5918,2961.75,7,53,39,1,0,9,24,2002
5919,3210.95,5,87,34,1,1,11,18,2002
5920,4221,37,58,40,2,0,8,30,2002
5921,2069.5,1,48,44,4,0,4,37,2002
5922,4541.2002,41,47,48,2,1,7,40,2002
5923,5613.7002,50,90,37,4,1,9,23,2002
5924,4964.25,23,97,46,1,0,17,25,2002
5925,4298.25,13,94,43,1,0,13,27,2002
5926,4109.5,21,86,48,4,0,9,33,2002
5927,5018.9502,49,88,35,1,1,11,18,2002
5928,4071.95,43,48,32,1,1,5,26,2002
5929,3819.7,42,25,39,2,1,2,35,2002
5930,2386.45,7,69,40,1,1,8,29,2002
5931,4297.5,27,58,35,4,0,8,21,2002
5932,4721,43,79,39,4,0,8,30,2002
5933,5427.25,50,67,39,1,0,10,1,2002
5934,5159.25,38,94,33,3,0,14,17,2002
5935,4263.7002,44,32,44,4,1,4,35,2002
5936,3857.2,21,52,42,2,1,8,28,2002
5937,1951.95,1,22,30,1,1,3,24,2002
5938,2608.2,3,59,43,2,1,7,32,2002
5939,3582.5,13,73,35,4,0,10,21,2002
5940,4357.25,29,70,39,3,0,12,21,2002
5941,3748.25,34,60,32,3,0,9,21,2002
5942,2932.95,12,23,41,3,1,3,34,2002
5943,2807.2,5,92,31,2,1,13,1,2002
5944,3485.45,25,21,45,1,1,2,37,2002
5945,4455.75,37,67,48,3,0,11,32,2002
5946,5847.9502,50,85,37,1,1,13,22,2002
5947,3786.7,26,46,38,4,1,7,27,2002
5948,3244.95,14,87,44,3,1,11,30,2002
5949,3419.7,24,43,45,2,1,5,33,2002
5950,4768.4502,50,46,43,3,1,6,33,2002
5951,4952.25,31,92,35,1,0,14,17,2002
5952,3440.45,20,43,33,1,1,4,23,2002
5953,4331.7002,31,63,41,2,1,8,31,2002
5954,3580.45,34,29,39,1,1,3,31,2002
5955,5074.9502,38,66,49,3,1,10,32,2002
5956,,51,77,45,2,1,8,36,2002
5957,3834.45,20,87,33,1,1,11,1,2002
5958,6013.25,47,87,40,1,0,14,19,2002
5959,5515.9502,42,83,48,3,1,13,32,2002
5960,4978.5,39,90,31,2,0,14,13,2002
5961,3253.7,27,22,37,4,1,3,33,2002
5962,4268.75,36,77,35,3,0,10,22,2002
5963,3444,12,86,33,2,0,12,16,2002
5964,,11,31,39,3,0,3,35,2002
5965,2559.7,8,46,35,4,1,5,1,2002
5966,4806,40,96,39,4,0,9,24,2002
5967,3529.2,12,67,41,4,1,9,27,2002
5968,4245.2002,30,96,37,2,1,13,22,2002
5969,4126.5,25,54,44,4,0,9,33,2002
5970,3776.7,37,32,47,2,1,5,39,2002
5971,4069.75,36,66,33,3,0,7,22,2002
5972,3431.75,15,65,30,3,0,7,1,2002
5973,4369.5,32,78,36,2,0,9,25,2002
5974,5138.4502,45,56,39,3,1,7,29,2002
5975,5050,43,54,43,4,0,8,34,2002
5976,4258.4502,17,90,41,1,1,12,25,2002
5977,4543.2002,31,97,49,2,1,16,28,2002
5978,4116.2002,15,94,35,4,1,12,20,2002
5979,3904.7,30,53,44,4,1,5,33,2002
5980,2178.7,6,35,45,4,1,5,33,2002
5981,2843,3,78,36,4,0,11,20,2002
5982,3863.75,25,47,30,1,0,6,22,2002
5983,4772.9502,38,88,46,1,1,10,30,2002
5984,5581.5,46,96,39,4,0,13,21,2002
5985,4659.25,49,31,45,1,0,5,39,2002
5986,3318.2,13,60,35,2,1,9,1,2002
5987,3047.5,11,81,41,2,0,11,29,2002
5988,4595.25,38,82,37,3,0,13,1,2002
5989,,47,90,48,1,0,13,31,2002
5990,2921.7,11,29,45,2,1,4,37,2002
5991,4147.2002,29,95,42,2,1,16,24,2002
5992,4015.45,28,61,46,3,1,8,31,2002
5993,4382,37,57,34,2,0,9,20,2002
5994,5384.4502,52,98,32,3,1,15,13,2002
5995,3554.25,31,23,35,1,0,4,27,2002
5996,2922.45,18,29,48,1,1,3,39,2002
5997,2557.45,20,31,45,1,1,3,39,2002
5998,3753.25,22,62,49,3,0,7,41,2002
5999,3419.95,20,25,42,3,1,4,36,2002
6000,5454.2002,47,63,38,4,1,9,24,2002
6001,2364.25,13,55,32,3,0,8,19,2002
6002,2428.25,11,30,35,3,0,5,27,2002
6003,2540.95,20,36,37,1,1,5,26,2002
6004,5703.75,50,94,43,3,0,16,22,2002
6005,3394.2,24,57,40,4,1,8,30,2002
6006,4315.75,28,82,45,1,0,13,26,2002
6007,2815.25,9,52,36,1,0,9,25,2002
6008,4364.7002,41,65,42,4,1,10,25,2002
6009,2764.2,6,51,49,4,1,6,38,2002
6010,2221.2,8,24,45,2,1,2,42,2002
6011,3172.5,8,75,49,4,0,12,35,2002
6012,3510.75,19,83,47,3,0,9,36,2002
6013,3983.5,44,39,49,4,0,4,42,2002
6014,3525.75,28,58,41,3,0,6,30,2002
6015,2379,8,53,43,4,0,7,34,2002
6016,3110,14,65,49,4,0,9,38,2002
6017,4123.9502,29,52,43,3,1,7,32,2002
6018,4258.5,29,48,43,4,0,5,31,2002
6019,,40,63,48,2,0,7,41,2002
6020,3386.7,15,53,38,4,1,5,27,2002
6021,4143.75,32,42,33,3,0,6,20,2002
6022,4303,23,88,44,4,0,12,1,2002
6023,2460.7,3,59,44,2,1,7,32,2002
6024,4803.2002,46,62,42,4,1,8,32,2002
6025,3563.75,7,90,40,3,0,13,24,2002
6026,4991.25,42,91,44,1,0,14,29,2002
6027,1829.95,2,25,49,1,1,4,44,2002
6028,3926.95,44,41,33,1,1,6,26,2002
6029,5015.4502,46,84,33,3,1,14,17,2002
6030,3689,30,31,44,2,0,3,40,2002
6031,4198,40,33,49,2,0,4,38,2002
6032,5169.9502,44,67,41,1,1,11,26,2002
6033,3638.75,9,82,36,3,0,12,22,2002
6034,3496.45,25,31,40,1,1,4,32,2002
6035,4429.9502,33,68,32,3,1,7,1,2002
6036,5340.25,46,64,30,3,0,9,17,2002
6037,3859.5,27,70,33,2,0,12,17,2002
6038,5561.5,51,76,36,2,0,12,17,2002
6039,2755.25,7,85,32,1,0,13,17,2002
6040,3868.75,23,90,30,3,0,9,14,2002
6041,3339.95,8,69,44,1,1,8,32,2002
6042,3982.7,40,45,37,4,1,6,25,2002
6043,3069.7,6,80,37,4,1,12,19,2002
6044,5298.9502,36,95,47,1,1,14,28,2002
6045,5015,33,98,39,4,0,15,20,2002
6046,3940.5,24,67,46,2,0,10,1,2002
6047,,18,31,40,4,0,4,32,2002
6048,4721.5,39,88,39,2,0,9,23,2002
6049,3372.25,18,81,32,1,0,14,17,2002
6050,4083.7,8,97,47,4,1,15,1,2002
6051,4368.5,47,51,31,4,0,6,23,2002
6052,3319.25,12,59,34,1,0,6,25,2002
6053,3646.45,24,31,32,3,1,3,23,2002
6054,5262.2002,47,59,35,4,1,9,22,2002
6055,3553.2,34,34,38,4,1,4,28,2002
6056,4609.2002,25,80,38,2,1,12,22,2002
6057,5537.7002,50,69,47,2,1,11,29,2002
6058,5093.5,46,52,46,2,0,8,32,2002
6059,2373.95,4,32,45,3,1,4,36,2002
6060,3405.2,35,20,38,4,1,3,28,2002
6061,2272.25,1,38,43,3,0,4,37,2002
6062,,18,87,43,2,0,15,1,2002
6063,3525.25,21,51,32,1,0,5,23,2002
6064,3751.45,17,60,44,1,1,10,29,2002
6065,5472.7002,44,80,43,4,1,8,31,2002
6066,2671.95,13,58,41,3,1,9,26,2002
6067,2441.45,5,54,36,1,1,6,25,2002
6068,1985,4,24,33,2,0,3,24,2002
6069,4035.75,15,69,42,1,0,9,30,2002
6070,,26,33,47,2,1,4,39,2002
6071,3831.75,11,75,44,1,0,11,28,2002
6072,3446.45,13,67,35,3,1,9,19,2002
6073,3633.25,27,25,38,3,0,4,32,2002
6074,2925,19,37,36,2,0,5,30,2002
6075,3833.95,43,45,38,3,1,5,30,2002
6076,4271.25,29,80,44,1,0,14,23,2002
6077,3275.5,20,67,33,4,0,10,21,2002
6078,3612,18,91,42,4,0,11,31,2002
6079,3923.7,38,48,33,2,1,7,21,2002
6080,4592,29,94,47,2,0,11,30,2002
6081,3978.2,25,72,37,4,1,8,22,2002
6082,4787.2002,33,96,45,2,1,13,28,2002
6083,3386.2,11,62,38,2,1,8,26,2002
6084,5055,40,96,47,4,0,15,26,2002
6085,3904.25,33,67,32,1,0,9,21,2002
6086,2779.5,10,40,42,2,0,4,37,2002
6087,4435.9502,49,25,37,1,1,3,28,2002
6088,3438.5,26,25,31,4,0,3,23,2002
6089,4734.5,37,58,41,2,0,6,29,2002
6090,4172.9502,37,38,40,1,1,5,32,2002
6091,3949.75,19,68,34,3,0,10,20,2002
6092,3046.45,18,29,46,3,1,3,41,2002
6093,4908.4502,42,71,30,1,1,9,19,2002
6094,5698.5,51,97,38,2,0,12,23,2002
6095,2500.5,10,39,37,4,0,6,25,2002
6096,3517.2,16,64,43,2,1,7,30,2002
6097,2539.45,13,48,40,1,1,7,27,2002
6098,3439.95,28,21,36,1,1,3,32,2002
6099,3541.45,13,52,46,3,1,7,33,2002
6100,3241.95,5,83,39,3,1,13,22,2002
6101,3852.45,23,62,42,1,1,6,33,2002
6102,2952.2,16,22,40,2,1,3,36,2002
6103,3829.25,39,34,47,1,0,4,41,2002
6104,5159.7002,51,84,44,4,1,11,29,2002
6105,5371.25,49,90,44,1,0,15,25,2002
6106,4067.7,27,84,37,2,1,9,1,2002
6107,5290.4502,48,92,40,3,1,12,25,2002
6108,2505.95,5,35,40,3,1,5,28,2002
6109,2447.5,8,59,37,4,0,10,25,2002
6110,3444.5,18,57,36,2,0,8,25,2002
6111,4465.25,48,42,46,1,0,6,37,2002
6112,2887,13,24,40,2,0,3,36,2002
6113,1649.95,2,35,38,1,1,3,30,2002
6114,3820.5,26,45,45,4,0,6,33,2002
6115,4591.25,33,81,34,1,0,14,15,2002
6116,3627.95,13,88,39,1,1,11,26,2002
6117,5377.7002,47,85,49,4,1,12,31,2002
6118,4564.4502,32,88,33,3,1,8,21,2002
6119,5009.9502,29,96,47,3,1,10,34,2002
